amb_municipio,municipio,colectividad,codpar,nombre_partido,votos_ca_partido,votos_ca_candidatos,votos_se,ratio_arrastre
0700130,LA CAPILLA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,9,9,64.0,7.111111111111111
0700031,BUENAVISTA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,1,1,7.0,7.0
0700307,TIBASOSA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,36,34,252.0,7.0
0700325,TURMEQUE,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,17,16,116.0,6.823529411764706
0700166,NOBSA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,16,13,108.0,6.75
0700176,OTANCHE,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,4,4,27.0,6.75
0700151,MIRAFLORES,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,7,6,47.0,6.714285714285714
0700282,SORACA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,13,13,86.0,6.615384615384615
0700016,BERBEO,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,2,2,13.0,6.5
0700316,TOGUI,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,6,5,37.0,6.166666666666667
0700253,SANTA ROSA DE VITERBO,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,18,18,109.0,6.055555555555555
0700043,CERINZA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,2,2,12.0,6.0
0700142,MACANAL,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,4,4,24.0,6.0
0700187,PANQUEBA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,3,3,18.0,6.0
0700001,TUNJA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,961,894,5632.0,5.860561914672217
0700088,FIRAVITOBA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,14,11,80.0,5.714285714285714
0700160,MONIQUIRA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,44,39,251.0,5.704545454545454
0700298,TASCO,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,16,14,90.0,5.625
0700214,PUERTO BOYACA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,108,98,606.0,5.611111111111111
0700328,TUTA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,24,21,134.0,5.583333333333333
0700103,GUACAMAYAS,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,2,2,11.0,5.5
0700250,SANTANA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,8,8,44.0,5.5
0700161,MOTAVITA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,17,16,92.0,5.411764705882353
0700324,TUNUNGUA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,3,3,16.0,5.333333333333333
0700059,CUBARA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,1,1,5.0,5.0
0700060,CUCAITA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,4,4,20.0,5.0
0700136,LA UVITA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,1,1,5.0,5.0
0700010,ARCABUCO,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,6,6,29.0,4.833333333333333
0700247,SAN MATEO,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,5,4,24.0,4.8
0700121,JENESANO,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,16,13,75.0,4.6875
0700049,COMBITA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,29,29,135.0,4.655172413793103
0700217,RAMIRIQUI,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,17,16,79.0,4.647058823529412
0700289,SUTAMARCHAN,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,18,17,82.0,4.555555555555555
0700310,TINJACA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,9,9,41.0,4.555555555555555
0700109,GUAYATA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,10,9,45.0,4.5
0700190,PAUNA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,10,8,45.0,4.5
0700215,QUIPAMA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,11,11,48.0,4.363636363636363
0700241,SAN LUIS DE GACENO,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,9,8,39.0,4.333333333333333
0700286,SUSACON,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,4,3,17.0,4.25
0700283,SOTAQUIRA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,25,25,106.0,4.24
0700058,COVARACHIA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,5,5,21.0,4.2
0700077,CHIVATA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,10,9,42.0,4.2
0700223,RONDON,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,7,5,29.0,4.142857142857143
0700037,CALDAS,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,1,1,4.0,4.0
0700205,PISBA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,1,1,4.0,4.0
0700251,SANTA MARIA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,1,1,4.0,4.0
0700265,SIACHOQUE,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,11,10,44.0,4.0
0700226,SABOYA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,20,19,78.0,3.9
0700280,SOMONDOCO,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,9,7,34.0,3.7777777777777777
0700178,PACHAVITA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,4,4,15.0,3.75
0700337,VENTAQUEMADA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,16,15,59.0,3.6875
0700055,CORRALES,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,6,5,22.0,3.6666666666666665
0700249,SAN PABLO DE BORBUR,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,12,11,43.0,3.5833333333333335
0700301,TENZA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,13,12,46.0,3.5384615384615383
0700034,BUSBANZA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,4,2,14.0,3.5
0700073,CHITA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,6,5,21.0,3.5
0700154,MONGUA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,14,13,49.0,3.5
0700274,SOCHA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,4,3,14.0,3.5
0700022,BOAVITA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,15,12,52.0,3.466666666666667
0700025,BOYACA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,5,5,17.0,3.4
0700304,TIBANA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,9,8,30.0,3.3333333333333335
0700334,UMBITA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,8,8,26.0,3.25
0700008,AQUITANIA (PUEBLOVIEJO),SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,23,22,72.0,3.130434782608696
0700007,ALMEIDA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,6,5,18.0,3.0
0700028,BRICEÑO,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,2,2,6.0,3.0
0700076,CHITARAQUE,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,3,3,9.0,3.0
0700082,EL COCUY,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,5,5,15.0,3.0
0700137,LA VICTORIA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,1,1,3.0,3.0
0700237,SAN EDUARDO,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,1,1,3.0,3.0
0700262,SATIVASUR,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,2,2,6.0,3.0
0700046,CIENEGA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,5,5,14.0,2.8
0700078,CHIVOR,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,5,5,14.0,2.8
0700319,TOPAGA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,9,9,25.0,2.7777777777777777
0700148,MARIPI,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,3,3,8.0,2.6666666666666665
0700064,CHINAVITA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,7,6,18.0,2.5714285714285716
0700292,SUTATENZA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,12,12,30.0,2.5
0700311,TIPACOQUE,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,2,2,5.0,2.5
0700199,PAZ DE RIO,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,14,13,34.0,2.4285714285714284
0700097,GAMEZA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,9,7,21.0,2.3333333333333335
0700271,SOCOTA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,5,4,11.0,2.2
0700094,GACHANTIVA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,11,11,24.0,2.1818181818181817
0700281,SORA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,11,10,24.0,2.1818181818181817
0700118,IZA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,10,9,21.0,2.1
0700070,CHISCAS,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,1,1,2.0,2.0
0700346,ZETAQUIRA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,1,1,2.0,2.0
0700068,CHIQUIZA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,7,6,13.0,1.8571428571428572
0700340,VIRACACHA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,6,6,11.0,1.8333333333333333
0700085,EL ESPINO,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,4,4,6.0,1.5
0700052,COPER,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,3,3,4.0,1.3333333333333333
0700127,LABRANZAGRANDE,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,3,3,4.0,1.3333333333333333
0700139,VILLA DE LEIVA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,371,359,460.0,1.2398921832884098
0700331,TUTAZA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,13,12,15.0,1.1538461538461537
0700157,MONGUI,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,7,6,8.0,1.1428571428571428
0700193,PAYA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,2,2,2.0,1.0
0700040,CAMPOHERMOSO,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,7,5,6.0,0.8571428571428571
0700256,SANTA SOFIA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,45,42,37.0,0.8222222222222222
0700124,JERICO,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,20,18,16.0,0.8
0700184,PAJARITO,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,25,24,8.0,0.32
0700061,CUITIVA,SIN_HOMOLOGACION,15,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,1,1,0.0,0.0
